@RELATION ../FichierARFF

@ATTRIBUTE NbPixelsNoirs numeric
@ATTRIBUTE NbPixelsNoirs_1 numeric
@ATTRIBUTE NbPixelsNoirs_2 numeric
@ATTRIBUTE NbPixelsNoirs_3 numeric
@ATTRIBUTE NbPixelsNoirs_4 numeric
@ATTRIBUTE NbPixelsNoirs_5 numeric
@ATTRIBUTE NbPixelsNoirs_6 numeric
@ATTRIBUTE NbPixelsNoirs_7 numeric
@ATTRIBUTE NbPixelsNoirs_8 numeric
@ATTRIBUTE NbPixelsNoirs_9 numeric
@ATTRIBUTE Hauteur numeric
@ATTRIBUTE Largeur numeric
@ATTRIBUTE Air numeric
@ATTRIBUTE barycentreX numeric
@ATTRIBUTE barycentreY numeric
@ATTRIBUTE barycentreX_1 numeric
@ATTRIBUTE barycentreY_1 numeric
@ATTRIBUTE barycentreX_2 numeric
@ATTRIBUTE barycentreY_2 numeric
@ATTRIBUTE barycentreX_3 numeric
@ATTRIBUTE barycentreY_3 numeric
@ATTRIBUTE barycentreX_4 numeric
@ATTRIBUTE barycentreY_4 numeric
@ATTRIBUTE barycentreX_5 numeric
@ATTRIBUTE barycentreY_5 numeric
@ATTRIBUTE barycentreX_6 numeric
@ATTRIBUTE barycentreY_6 numeric
@ATTRIBUTE barycentreX_7 numeric
@ATTRIBUTE barycentreY_7 numeric
@ATTRIBUTE barycentreX_8 numeric
@ATTRIBUTE barycentreY_8 numeric
@ATTRIBUTE barycentreX_9 numeric
@ATTRIBUTE barycentreY_9 numeric
@ATTRIBUTE 1nbCercles numeric
@ATTRIBUTE 1CercleSize numeric
@ATTRIBUTE 1CercleX numeric
@ATTRIBUTE 1CercleY numeric
@ATTRIBUTE 2nbCercles numeric
@ATTRIBUTE 2CercleSize numeric
@ATTRIBUTE 2CercleX numeric
@ATTRIBUTE 2CercleY numeric
@ATTRIBUTE 3nbCercles numeric
@ATTRIBUTE 3CercleSize numeric
@ATTRIBUTE 3CercleX numeric
@ATTRIBUTE 3CercleY numeric
@ATTRIBUTE 4nbCercles numeric
@ATTRIBUTE 4CercleSize numeric
@ATTRIBUTE 4CercleX numeric
@ATTRIBUTE 4CercleY numeric
@ATTRIBUTE 5nbCercles numeric
@ATTRIBUTE 5CercleSize numeric
@ATTRIBUTE 5CercleX numeric
@ATTRIBUTE 5CercleY numeric
@ATTRIBUTE linesX_1 numeric
@ATTRIBUTE linesY_1 numeric
@ATTRIBUTE linesAngle_1 numeric
@ATTRIBUTE linesLength_1 numeric
@ATTRIBUTE linesX_2 numeric
@ATTRIBUTE linesY_2 numeric
@ATTRIBUTE linesAngle_2 numeric
@ATTRIBUTE linesLength_2 numeric
@ATTRIBUTE linesX_3 numeric
@ATTRIBUTE linesY_3 numeric
@ATTRIBUTE linesAngle_3 numeric
@ATTRIBUTE linesLength_3 numeric
@ATTRIBUTE linesX_4 numeric
@ATTRIBUTE linesY_4 numeric
@ATTRIBUTE linesAngle_4 numeric
@ATTRIBUTE linesLength_4 numeric
@ATTRIBUTE linesX_5 numeric
@ATTRIBUTE linesY_5 numeric
@ATTRIBUTE linesAngle_5 numeric
@ATTRIBUTE linesLength_5 numeric
@ATTRIBUTE linesX_6 numeric
@ATTRIBUTE linesY_6 numeric
@ATTRIBUTE linesAngle_6 numeric
@ATTRIBUTE linesLength_6 numeric
@ATTRIBUTE class {accident, bomb, car, casualty, electricity, fire, fireBrigade, flood, gas, injury, paramedics, person, police, roadBlock}

@DATA
8.1655,0.0573667,0.593253,1.13034,1.16165,0.419842,0.816036,-0.272594,0.671528,1.31941,-0.158192,-0.161805,0.670926,-0.130494,-0.093163,-0.19191,-0.199136,-0.230446,-0.230446,-0.242488,-0.226833,-0.261756,-0.182277,-0.183481,-0.275003,-0.230446,-0.197932,-0.278616,-0.181072,-0.244897,-0.228038,-0.20877,-0.213587,-0.278616,-0.290658,-0.290658,-0.290658,-0.278616,-0.290658,-0.290658,-0.290658,-0.278616,-0.290658,-0.290658,-0.290658,-0.278616,-0.290658,-0.290658,-0.290658,-0.278616,-0.290658,-0.290658,-0.290658,-0.206963,-0.156385,-0.276087,0.00475154,-0.0967757,-0.189502,-0.27744,-0.0722021,-0.057638,-0.14073,-0.27735,0.0390887,-0.290658,-0.290658,-0.290658,-0.290658,-0.290658,-0.290658,-0.290658,-0.290658,-0.131699,-0.00645787,-0.27841,0.0195397,accident
4.48139,-0.0903315,0.184325,0.619256,0.525351,0.268346,0.326949,2.64635,0.102422,0.581129,-0.208243,-0.204007,6.67017,-0.196946,-0.171528,-0.226601,-0.232249,-0.244958,-0.250607,-0.256255,-0.240722,-0.255549,-0.255549,-0.264728,-0.254843,-0.250607,-0.242134,-0.234367,-0.261903,-0.261903,-0.242134,-0.244252,-0.244958,-0.278849,-0.285909,-0.285909,-0.285909,-0.278849,-0.285909,-0.285909,-0.285909,-0.278849,-0.285909,-0.285909,-0.285909,-0.278849,-0.285909,-0.285909,-0.285909,-0.278849,-0.285909,-0.285909,-0.285909,-0.237191,-0.198358,-0.277424,-0.100112,-0.177177,-0.226954,-0.278138,-0.167782,-0.157054,-0.196593,-0.278128,-0.085825,-0.285909,-0.285909,-0.285909,-0.285909,-0.285909,-0.285909,-0.285909,-0.285909,-0.171175,-0.119986,-0.27881,-0.149448,accident
3.54614,0.129873,0.167129,0.419939,0.0959431,0.278233,0.232328,2.1284,0.00147198,0.419274,-0.178156,-0.18747,7.47234,-0.0923339,-0.108301,-0.212751,-0.227388,-0.205433,-0.240028,-0.239363,-0.226057,-0.245351,-0.223396,-0.254665,-0.224061,-0.230049,-0.225392,-0.230049,-0.230049,-0.24402,-0.218739,-0.203437,-0.218739,-0.257326,-0.263979,-0.263979,-0.263979,-0.257326,-0.263979,-0.263979,-0.263979,-0.257326,-0.263979,-0.263979,-0.263979,-0.257326,-0.263979,-0.263979,-0.263979,-0.257326,-0.263979,-0.263979,-0.263979,-0.227388,-0.182148,-0.255995,-0.113839,-0.155536,-0.183146,-0.256753,-0.0879641,-0.1409,-0.173167,-0.256763,-0.156937,-0.263979,-0.263979,-0.263979,-0.263979,-0.263979,-0.263979,-0.263979,-0.263979,-0.189466,-0.109299,-0.25727,-0.121136,accident
2.85565,0.987827,0.160848,0.153874,-0.0315138,0.22768,0.12191,0.268942,0.196879,0.108544,-0.169828,-0.147163,8.05842,-0.162273,-0.139027,-0.208184,-0.208184,-0.20121,-0.208765,-0.201791,-0.208765,-0.220969,-0.185519,-0.200629,-0.223875,-0.207603,-0.187844,-0.215739,-0.197142,-0.221551,-0.201791,-0.218645,-0.210509,-0.23143,-0.184938,-0.167503,-0.141933,-0.23143,-0.184938,-0.167503,-0.141933,-0.232011,-0.237823,-0.237823,-0.237823,-0.232011,-0.237823,-0.237823,-0.237823,-0.23143,-0.184938,-0.167503,-0.141933,-0.20615,-0.141352,-0.231011,-0.174395,-0.237823,-0.237823,-0.237823,-0.237823,-0.123626,-0.145129,-0.231226,-0.159963,-0.237823,-0.237823,-0.237823,-0.237823,-0.145129,-0.168375,-0.23165,-0.171209,-0.161692,-0.093116,-0.232011,-0.175058,bomb
3.96822,-0.150714,0.235157,0.298324,0.0243695,0.283906,0.211812,0.494006,0.399255,0.165123,-0.180925,-0.161013,7.59212,-0.174059,-0.143162,-0.199463,-0.19809,-0.219375,-0.223494,-0.218002,-0.221435,-0.233107,-0.20221,-0.210449,-0.237913,-0.220748,-0.199463,-0.237226,-0.224181,-0.233107,-0.227614,-0.241346,-0.226241,-0.248899,-0.212509,-0.140415,-0.191224,-0.250272,-0.257138,-0.257138,-0.257138,-0.248899,-0.212509,-0.140415,-0.191224,-0.249585,-0.2386,-0.116384,-0.23242,-0.249585,-0.192597,-0.170626,-0.156894,-0.219375,-0.153461,-0.249032,-0.162677,-0.156207,-0.180238,-0.249756,-0.165744,-0.130116,-0.134236,-0.249173,-0.162344,-0.257138,-0.257138,-0.257138,-0.257138,-0.142475,-0.179895,-0.250118,-0.17282,-0.174402,-0.0868603,-0.250246,-0.176754,bomb
3.79834,-0.241481,0.278131,0.250506,0.0873871,0.442565,0.134744,0.35114,0.264318,0.24064,-0.174392,-0.157949,7.68819,-0.167157,-0.138217,-0.190836,-0.190836,-0.213856,-0.219118,-0.212541,-0.218461,-0.2303,-0.192151,-0.205306,-0.228327,-0.218461,-0.193467,-0.232273,-0.203333,-0.244112,-0.209252,-0.227669,-0.216487,-0.243455,-0.194782,-0.181627,-0.144794,-0.243455,-0.194782,-0.181627,-0.144794,-0.244112,-0.25069,-0.25069,-0.25069,-0.244112,-0.25069,-0.25069,-0.25069,-0.243455,-0.194782,-0.181627,-0.144794,-0.208923,-0.108619,-0.243495,-0.173993,-0.141505,-0.162224,-0.24358,-0.14874,-0.121116,-0.138874,-0.243221,-0.157931,-0.25069,-0.25069,-0.25069,-0.25069,-0.143807,-0.178339,-0.242192,-0.171986,-0.183272,-0.0905308,-0.243916,-0.174622,bomb
3.89928,-0.0312239,0.204933,0.275905,0.331176,0.0994159,0.158455,0.595596,0.156571,0.083086,-0.18259,-0.171913,7.63727,-0.181962,-0.158723,-0.211482,-0.207713,-0.232836,-0.2253,-0.220275,-0.224043,-0.222787,-0.210226,-0.211482,-0.244142,-0.221531,-0.203317,-0.235977,-0.227812,-0.24163,-0.215878,-0.24163,-0.229068,-0.249166,-0.215878,-0.15998,-0.19578,-0.249795,-0.198292,-0.190755,-0.165004,-0.249795,-0.239117,-0.134857,-0.232836,-0.249795,-0.239117,-0.134857,-0.232836,-0.249795,-0.198292,-0.190755,-0.165004,-0.224986,-0.135799,-0.249676,-0.17123,-0.154955,-0.188871,-0.249757,-0.178437,-0.137683,-0.138625,-0.249383,-0.184859,-0.151815,-0.199234,-0.250331,-0.18567,-0.149302,-0.197664,-0.250356,-0.19105,-0.172855,-0.100312,-0.250304,-0.183289,bomb
5.40254,-0.121803,0.476108,0.43813,0.200523,0.919185,0.828622,0.818884,-0.16465,-0.271768,-0.203602,-0.171467,6.43769,-0.181205,-0.138358,-0.214314,-0.209445,-0.237685,-0.245475,-0.225999,-0.246449,-0.254239,-0.208471,-0.227947,-0.257161,-0.236711,-0.231842,-0.268846,-0.24937,-0.244501,-0.244501,-0.244501,-0.244501,-0.283453,-0.210418,-0.211392,-0.126672,-0.283453,-0.210418,-0.211392,-0.126672,-0.284427,-0.294165,-0.294165,-0.294165,-0.284427,-0.294165,-0.294165,-0.294165,-0.283453,-0.210418,-0.211392,-0.126672,-0.227947,-0.105735,-0.283172,-0.151601,-0.13641,-0.155886,-0.283132,-0.170115,-0.114986,-0.241093,-0.283214,-0.192968,-0.162702,-0.207984,-0.284392,-0.149955,-0.146635,-0.202141,-0.284417,-0.186069,-0.294165,-0.294165,-0.294165,-0.294165,bomb
6.26782,3.94838,0.551293,0.935193,1.19565,1.01913,0.947537,3.35957,-0.320197,-0.153552,-0.206632,-0.194288,0.780893,-0.22021,-0.162193,-0.307853,-0.241195,-0.307853,-0.258477,-0.29304,-0.276993,-0.305384,-0.290571,-0.289337,-0.295509,-0.275758,-0.268352,-0.286868,-0.286868,-0.337479,-0.238726,-0.33501,-0.321431,-0.336244,-0.247367,-0.239961,-0.136271,-0.336244,-0.247367,-0.239961,-0.136271,-0.337479,-0.349823,-0.349823,-0.349823,-0.337479,-0.349823,-0.349823,-0.349823,-0.336244,-0.247367,-0.239961,-0.136271,-0.297978,-0.0807223,-0.336148,-0.222606,-0.199225,-0.226999,-0.33617,-0.186049,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.349823,-0.20478,-0.0480106,-0.333948,-0.207766,bomb
7.90054,1.49391,0.75102,0.562177,-0.230653,1.60784,0.86495,1.1053,0.273449,0.562177,-0.218168,-0.140133,1.35657,-0.129208,-0.119844,-0.24626,-0.210364,-0.240017,-0.240017,-0.233775,-0.285277,-0.216607,-0.213486,-0.260306,-0.308688,-0.274353,-0.22285,-0.307127,-0.271231,-0.318052,-0.243139,-0.310248,-0.286838,-0.335219,-0.258746,-0.163544,-0.0777057,-0.335219,-0.258746,-0.163544,-0.0777057,-0.33678,-0.352387,-0.352387,-0.352387,-0.33678,-0.352387,-0.352387,-0.352387,-0.335219,-0.258746,-0.163544,-0.0777057,-0.233775,-0.0636595,-0.334612,-0.146376,-0.352387,-0.352387,-0.352387,-0.352387,-0.0745844,-0.117503,-0.335046,-0.146933,-0.352387,-0.352387,-0.352387,-0.352387,-0.139353,-0.193977,-0.332355,-0.102812,-0.122966,0.0307621,-0.332344,-0.19312,bomb
4.25818,1.27469,0.142149,0.441938,-0.0189998,0.769637,0.299696,0.432035,-0.00999709,0.164655,-0.207156,-0.168445,7.24528,-0.183749,-0.124331,-0.249469,-0.249469,-0.233264,-0.231463,-0.235965,-0.248569,-0.215259,-0.214358,-0.248569,-0.25397,-0.245868,-0.22066,-0.276477,-0.230563,-0.278278,-0.227862,-0.273776,-0.260272,-0.28548,-0.233264,-0.184649,-0.134234,-0.28548,-0.233264,-0.184649,-0.134234,-0.28638,-0.295383,-0.295383,-0.295383,-0.28638,-0.295383,-0.295383,-0.295383,-0.28548,-0.233264,-0.184649,-0.134234,-0.235065,-0.108577,-0.285188,-0.190743,-0.140086,-0.161693,-0.28548,-0.184741,-0.127482,-0.132434,-0.285083,-0.210112,-0.295383,-0.295383,-0.295383,-0.295383,-0.182399,-0.189601,-0.284103,-0.124787,-0.195903,-0.0712154,-0.286208,-0.201101,bomb
7.59889,2.91606,0.417939,1.06617,0.077008,0.781802,0.631976,0.852129,0.668668,0.651851,-0.181366,-0.137029,1.36429,-0.133972,-0.117154,-0.213471,-0.215,-0.268509,-0.233346,-0.268509,-0.26698,-0.234875,-0.228759,-0.276153,-0.322019,-0.268509,-0.225702,-0.308259,-0.292971,-0.285326,-0.273096,-0.292971,-0.289913,-0.335778,-0.236404,-0.147731,-0.0881064,-0.337307,-0.352595,-0.352595,-0.352595,-0.335778,-0.236404,-0.147731,-0.0881064,-0.337307,-0.352595,-0.352595,-0.352595,-0.335778,-0.236404,-0.147731,-0.0881064,-0.23411,-0.134736,-0.333792,-0.142418,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.352595,-0.231817,-0.133972,-0.333789,-0.135941,-0.0758758,-0.0147223,-0.333485,-0.142838,bomb
7.74573,2.63977,0.579239,0.888551,1.08391,0.745523,0.515284,0.282719,0.602496,0.71529,-0.199854,-0.182412,1.11763,-0.173109,-0.162644,-0.296369,-0.232413,-0.290554,-0.249856,-0.276601,-0.269624,-0.261484,-0.271949,-0.267298,-0.30102,-0.274275,-0.234739,-0.321951,-0.240553,-0.280089,-0.267298,-0.278926,-0.276601,-0.321951,-0.253344,-0.141713,-0.13241,-0.323114,-0.334742,-0.334742,-0.334742,-0.321951,-0.253344,-0.141713,-0.13241,-0.323114,-0.334742,-0.334742,-0.334742,-0.321951,-0.253344,-0.141713,-0.13241,-0.28881,-0.102177,-0.321633,-0.216077,-0.334742,-0.334742,-0.334742,-0.334742,-0.334742,-0.334742,-0.334742,-0.334742,-0.146945,-0.29288,-0.320006,-0.188944,-0.192877,-0.189389,-0.323042,-0.134377,-0.172528,-0.0481053,-0.322968,-0.164892,bomb
6.66408,3.07651,0.0259779,1.30112,-0.0328748,1.60519,0.783707,0.800872,-0.0990841,3.22364,-0.138319,-0.0524924,0.876891,-0.113797,-0.023066,-0.278095,-0.278095,-0.199624,-0.199624,-0.263381,-0.260929,-0.189815,-0.287903,-0.292808,-0.187363,-0.309973,-0.275642,-0.361469,-0.21679,-0.366374,-0.356565,-0.278095,-0.278095,-0.376182,-0.280547,-0.187363,0.0701175,-0.376182,-0.280547,-0.187363,0.0701175,-0.378635,-0.403157,-0.403157,-0.403157,-0.378635,-0.403157,-0.403157,-0.403157,-0.376182,-0.280547,-0.187363,0.0701175,-0.19472,0.0112648,-0.373247,-0.0029119,-0.111345,0.132649,-0.373662,-0.157107,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,-0.403157,bomb
5.06591,2.16856,0.0442767,0.881434,3.43869,0.851349,0.499481,0.489017,0.504713,-0.15978,-0.255269,-0.233032,5.16402,-0.223875,-0.129695,-0.311515,-0.256577,-0.276198,-0.274889,-0.311515,-0.301051,-0.32852,-0.257885,-0.308899,-0.308899,-0.301051,-0.289278,-0.301051,-0.314131,-0.355989,-0.277506,-0.358605,-0.348141,-0.359913,-0.29451,-0.185942,-0.223875,-0.361221,-0.263117,-0.256577,-0.166321,-0.361221,-0.337676,-0.127079,-0.29451,-0.361221,-0.337676,-0.127079,-0.29451,-0.361221,-0.263117,-0.256577,-0.166321,-0.37561,-0.37561,-0.37561,-0.37561,-0.159126,-0.112036,-0.359827,-0.23903,-0.37561,-0.37561,-0.37561,-0.37561,-0.37561,-0.37561,-0.37561,-0.37561,-0.210141,-0.199676,-0.358992,-0.173507,-0.255923,-0.0485954,-0.36242,-0.237824,bomb
5.45769,1.37597,0.0038029,0.984872,-0.254722,1.43232,0.820808,0.6236,-0.105573,1.97091,-0.234836,-0.173519,5.63418,-0.185119,-0.0475707,-0.276266,-0.219921,-0.236493,-0.23815,-0.261351,-0.27958,-0.243122,-0.219921,-0.284552,-0.269637,-0.277923,-0.276266,-0.302781,-0.287866,-0.335926,-0.344212,-0.349183,-0.223235,-0.35084,-0.284552,-0.19672,-0.0724288,-0.35084,-0.284552,-0.19672,-0.0724288,-0.352498,-0.36907,-0.36907,-0.36907,-0.352498,-0.36907,-0.36907,-0.36907,-0.35084,-0.284552,-0.19672,-0.0724288,-0.254722,-0.0260269,-0.349714,-0.202431,-0.119659,-0.0359702,-0.349233,-0.186901,-0.36907,-0.36907,-0.36907,-0.36907,-0.36907,-0.36907,-0.36907,-0.36907,-0.177662,-0.144518,-0.348429,-0.119295,-0.36907,-0.36907,-0.36907,-0.36907,bomb
5.59503,3.08083,-0.281559,1.61376,0.312454,1.14407,0.45336,0.226806,3.44829,3.29357,-0.0771081,0.0223546,1.10263,-0.262219,0.0969517,-0.209725,-0.190385,-0.198674,-0.195911,-0.262219,-0.364445,-0.240117,-0.270508,-0.378259,-0.195911,-0.372734,-0.320239,-0.358919,-0.358919,-0.300899,-0.300899,-0.300899,-0.300899,-0.411414,-0.361682,-0.242879,0.130106,-0.411414,-0.361682,-0.242879,0.130106,-0.414176,-0.441805,-0.441805,-0.441805,-0.414176,-0.441805,-0.441805,-0.441805,-0.411414,-0.361682,-0.242879,0.130106,-0.233209,0.0693232,-0.407939,-0.0706812,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,0.0541275,-0.324384,-0.407337,-0.122908,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,-0.441805,bomb
5.17673,1.4808,0.0461783,0.838162,-0.143898,1.30732,0.806483,0.432365,-0.113727,1.63467,-0.210274,-0.155966,6.07582,-0.178594,-0.0443342,-0.238936,-0.207257,-0.219325,-0.220833,-0.214799,-0.324923,-0.210274,-0.232902,-0.278158,-0.247987,-0.257038,-0.25553,-0.314363,-0.214799,-0.315872,-0.315872,-0.267598,-0.267598,-0.32794,-0.241953,-0.202731,-0.0790306,-0.32794,-0.241953,-0.202731,-0.0790306,-0.329448,-0.344534,-0.344534,-0.344534,-0.329448,-0.344534,-0.344534,-0.344534,-0.32794,-0.241953,-0.202731,-0.0790306,-0.219325,-0.0752593,-0.326035,-0.154842,-0.171052,-0.12127,-0.32603,-0.16025,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,-0.344534,bomb
5.55524,-0.345687,0.973625,4.83904,1.09585,-0.35711,0.773729,0.899378,1.39283,1.34143,-0.233745,-0.237172,3.0177,-0.143507,-0.160641,-0.360536,-0.269155,-0.327411,-0.268013,-0.268013,-0.289716,-0.270298,-0.268013,-0.268013,-0.268013,-0.290858,-0.307992,-0.314846,-0.318273,-0.330838,-0.304565,-0.311419,-0.321699,-0.359394,-0.351398,-0.124088,-0.153787,-0.360536,-0.371959,-0.371959,-0.371959,-0.359394,-0.351398,-0.124088,-0.153787,-0.360536,-0.371959,-0.371959,-0.371959,-0.359394,-0.351398,-0.124088,-0.153787,-0.371959,-0.371959,-0.371959,-0.371959,-0.181201,-0.153216,-0.358128,-0.21812,-0.149789,-0.226321,-0.35845,-0.203443,-0.371959,-0.371959,-0.371959,-0.371959,-0.371959,-0.371959,-0.371959,-0.371959,-0.143507,-0.101243,-0.35727,-0.220266,bomb
6.16232,0.610465,0.818177,0.156465,1.20244,1.63122,1.20096,-0.180326,-0.10911,0.368628,-0.223352,-0.118012,5.22687,-0.10911,-0.0408617,-0.242639,-0.242639,-0.192195,-0.236705,-0.189228,-0.212966,-0.218901,-0.239672,-0.209999,-0.223352,-0.236705,-0.19813,-0.301986,-0.184777,-0.301986,-0.184777,-0.294567,-0.261927,-0.303469,-0.318306,-0.318306,-0.318306,-0.303469,-0.318306,-0.318306,-0.318306,-0.303469,-0.318306,-0.318306,-0.318306,-0.303469,-0.318306,-0.318306,-0.318306,-0.303469,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.127656,-0.0720185,-0.300314,-0.0202303,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.318306,-0.118754,0.0437069,-0.299231,-0.144302,bomb
5.98773,1.75728,2.00521,0.592016,0.778615,0.903884,0.769481,-0.0225864,0.764261,0.0752803,-0.261381,-0.194832,5.03451,-0.179173,-0.123063,-0.27704,-0.248332,-0.243113,-0.292698,-0.261381,-0.278344,-0.267905,-0.291393,-0.278344,-0.26921,-0.294003,-0.26921,-0.340979,-0.245722,-0.331845,-0.299223,-0.32793,-0.324016,-0.347504,-0.360552,-0.360552,-0.360552,-0.347504,-0.360552,-0.360552,-0.360552,-0.347504,-0.360552,-0.360552,-0.360552,-0.347504,-0.360552,-0.360552,-0.360552,-0.347504,-0.360552,-0.360552,-0.360552,-0.24768,-0.0865259,-0.344896,-0.21262,-0.233978,-0.106752,-0.344672,-0.181372,-0.119148,-0.179825,-0.345701,-0.181413,-0.360552,-0.360552,-0.360552,-0.360552,-0.185697,-0.149813,-0.344246,-0.145246,-0.166124,-0.0728246,-0.344171,-0.165824,bomb
5.55236,1.26445,1.44474,0.293797,0.859172,1.45483,0.980323,-0.22254,0.0529362,0.0889933,-0.238405,-0.144656,5.77014,-0.146099,-0.0826383,-0.229751,-0.238405,-0.273019,-0.273019,-0.231193,-0.245616,-0.236962,-0.270135,-0.249943,-0.270135,-0.270135,-0.248501,-0.330711,-0.245616,-0.31773,-0.234078,-0.316288,-0.309077,-0.330711,-0.286,-0.136003,-0.104272,-0.332153,-0.346576,-0.346576,-0.346576,-0.330711,-0.286,-0.136003,-0.104272,-0.332153,-0.346576,-0.346576,-0.346576,-0.330711,-0.286,-0.136003,-0.104272,-0.346576,-0.346576,-0.346576,-0.346576,-0.165569,-0.122301,-0.329124,-0.0160267,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.346576,-0.156195,-0.0126876,-0.328263,-0.146995,bomb
5.29571,0.37633,0.514141,0.0852243,0.764988,1.61972,1.11648,-0.103685,-0.0696193,-0.0371022,-0.222915,-0.0928459,6.29445,-0.112976,-0.0448444,-0.1873,-0.190397,-0.24769,-0.24769,-0.190397,-0.218269,-0.205882,-0.250786,-0.222915,-0.230657,-0.244593,-0.219818,-0.309627,-0.202785,-0.308079,-0.193494,-0.304982,-0.292594,-0.309627,-0.269368,-0.109879,-0.0525865,-0.311175,-0.32666,-0.32666,-0.32666,-0.309627,-0.269368,-0.109879,-0.0525865,-0.311175,-0.32666,-0.32666,-0.32666,-0.309627,-0.269368,-0.109879,-0.0525865,-0.32666,-0.32666,-0.32666,-0.32666,-0.121492,-0.0711678,-0.307756,-0.0488674,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.32666,-0.105233,0.0232868,-0.307327,-0.143315,bomb
5.1497,-0.249278,0.527123,0.335156,0.874371,0.359045,0.321505,2.56454,0.347101,0.382935,-0.249278,-0.227949,6.14367,-0.210032,-0.179317,-0.248425,-0.246719,-0.267195,-0.283406,-0.270608,-0.280846,-0.293644,-0.272315,-0.303029,-0.303029,-0.27914,-0.249278,-0.292791,-0.280846,-0.287672,-0.277434,-0.289378,-0.2817,-0.313268,-0.23904,-0.216857,-0.175051,-0.313268,-0.23904,-0.216857,-0.175051,-0.314121,-0.322653,-0.322653,-0.322653,-0.314121,-0.322653,-0.322653,-0.322653,-0.313268,-0.23904,-0.216857,-0.175051,-0.267195,-0.205766,-0.312405,-0.210312,-0.172918,-0.230508,-0.313462,-0.181987,-0.168225,-0.228802,-0.313442,-0.192249,-0.193821,-0.250985,-0.313616,-0.182553,-0.188275,-0.24032,-0.313567,-0.163104,-0.196381,-0.112768,-0.313952,-0.218411,bomb
5.3169,-0.100414,0.519583,0.50766,1.24859,-0.121705,0.31604,-0.263078,0.452303,0.409721,-0.218792,-0.205166,6.52368,-0.183023,-0.153216,-0.223902,-0.220496,-0.252858,-0.255413,-0.247748,-0.2486,-0.259671,-0.240935,-0.218792,-0.285221,-0.247748,-0.221347,-0.284369,-0.217941,-0.254561,-0.254561,-0.256265,-0.250303,-0.285221,-0.205166,-0.19154,-0.157474,-0.285221,-0.205166,-0.19154,-0.157474,-0.286072,-0.294589,-0.294589,-0.294589,-0.286072,-0.294589,-0.294589,-0.294589,-0.285221,-0.205166,-0.19154,-0.157474,-0.244342,-0.188133,-0.284263,-0.185867,-0.150235,-0.216237,-0.285431,-0.121581,-0.105524,-0.164713,-0.285011,-0.195313,-0.156197,-0.219644,-0.285554,-0.145975,-0.154919,-0.21496,-0.285559,-0.143389,-0.174507,-0.0846584,-0.285951,-0.172497,bomb
4.74314,-0.261181,0.484393,0.126244,1.00942,0.11063,0.369239,1.9814,0.247254,0.447309,-0.244591,-0.203604,6.68905,-0.187014,-0.156762,-0.232881,-0.231905,-0.249471,-0.272892,-0.244591,-0.284602,-0.277771,-0.259229,-0.252398,-0.302168,-0.273868,-0.241664,-0.277771,-0.281675,-0.292409,-0.263133,-0.286554,-0.266061,-0.308024,-0.228001,-0.184086,-0.175304,-0.308999,-0.318758,-0.318758,-0.318758,-0.308024,-0.228001,-0.184086,-0.175304,-0.308999,-0.318758,-0.318758,-0.318758,-0.308024,-0.228001,-0.184086,-0.175304,-0.242151,-0.133829,-0.30783,-0.198997,-0.160177,-0.219706,-0.308013,-0.123525,-0.125534,-0.145051,-0.307578,-0.18916,-0.215315,-0.228977,-0.306509,-0.210479,-0.194333,-0.225074,-0.308903,-0.209953,-0.188966,-0.0821068,-0.308688,-0.206235,bomb
